name,mdn_url,firefox_version_added,firefox_flags,chrome_version_added,chrome_flags,safari_version_added,safari_flags,status_experimental,status_standard_track,status_deprecated,spec_url,org
css/types/color/named-color,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-color/#named-colors,W3C
css/types/color/named-color/rebeccapurple,,33,,38,,9,,false,true,false,,NONE
css/types/color/oklab,,113,,111,,15.4,,false,true,false,https://drafts.csswg.org/css-color/#ok-lab,W3C
css/types/color/oklch,,113,,111,,15.4,,false,true,false,https://drafts.csswg.org/css-color/#ok-lab,W3C
css/types/color/rgb,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-color/#rgb-functions,W3C
css/types/color/rgb/alpha_parameter,,52,,65,,12.1,,false,true,false,,NONE
css/types/color/rgb/float_values,,52,,66,,12.1,,false,true,false,,NONE
css/types/color/rgb/space_separated_parameters,,52,,65,,12.1,,false,true,false,,NONE
css/types/color/rgb_hexadecimal_notation,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-color/#hex-notation,W3C
css/types/color/rgb_hexadecimal_notation/alpha_hexadecimal_notation,,49,,62,,10,,false,true,false,,NONE
css/types/color/rgba,,3,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-color/#rgb-functions,W3C
css/types/color/rgba/float_values,,52,,66,,12.1,,false,true,false,,NONE
css/types/color/rgba/space_separated_parameters,,52,,65,,12.1,,false,true,false,,NONE
css/types/color/system-color,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-color/#css-system-colors,W3C
css/types/color/system-color/mark_marktext_buttonborder,,109,,,,,,true,true,false,https://drafts.csswg.org/css-color/#valdef-system-color-mark,W3C
css/types/color/transparent,,3,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-color/#transparent-color,W3C
css/types/cos,,108,,111,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#trig-funcs,W3C
css/types/counter,,1,,1,,3,,false,true,false,https://drafts.csswg.org/css-lists/#counter-functions,W3C
css/types/counters,,1.5,,1,,3,,false,true,false,https://drafts.csswg.org/css-lists/#counter-functions,W3C
css/types/dimension,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#dimensions,W3C
css/types/easing-function,,4,,4,,3.1,,false,true,false,https://drafts.csswg.org/css-easing/#easing-functions,W3C
css/types/easing-function/cubic-bezier,,4,,16,,6,,false,true,false,,NONE
css/types/easing-function/linear-function,,112,,113,,,,false,true,false,,NONE
css/types/easing-function/steps,,4,,8,,5.1,,false,true,false,,NONE
css/types/easing-function/steps/jump,,65,,77,,14,,false,true,false,,NONE
css/types/exp,,112,,,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#exponent-funcs,W3C
css/types/filter-function,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#typedef-filter-function,W3C
css/types/filter-function/blur,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-blur,W3C
css/types/filter-function/brightness,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-brightness,W3C
css/types/filter-function/contrast,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-contrast,W3C
css/types/filter-function/drop-shadow,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-drop-shadow,W3C
css/types/filter-function/grayscale,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-grayscale,W3C
css/types/filter-function/hue-rotate,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-hue-rotate,W3C
css/types/filter-function/invert,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-invert,W3C
css/types/filter-function/opacity,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-opacity,W3C
css/types/filter-function/saturate,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-saturate,W3C
css/types/filter-function/sepia,,35,,18,,6,,false,true,false,https://drafts.fxtf.org/filter-effects/#funcdef-filter-sepia,W3C
css/types/flex,,40,,29,,10.1,,false,true,false,https://drafts.csswg.org/css-grid/#fr-unit,W3C
css/types/frequency,,,,,,,,false,true,false,https://drafts.csswg.org/css-values/#frequency,W3C
css/types/frequency/hz,,,,,,,,false,true,false,,NONE
css/types/frequency/khz,,,,,,,,false,true,false,,NONE
css/types/frequency-percentage,,,,,,,,false,true,false,https://drafts.csswg.org/css-values/#mixed-percentages,W3C
css/types/global_keywords,,1,,1,,1,,false,true,false,,NONE
css/types/global_keywords/inherit,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-cascade/#inherit,W3C
css/types/global_keywords/initial,,19,,1,,1.2,,false,true,false,https://drafts.csswg.org/css-cascade/#initial,W3C
css/types/global_keywords/revert,,67,,84,,9.1,,false,true,false,https://drafts.csswg.org/css-cascade/#default,W3C
css/types/global_keywords/revert-layer,,97,,,,,,true,true,false,https://drafts.csswg.org/css-cascade-5/#revert-layer,W3C
css/types/global_keywords/unset,,27,,41,,9.1,,false,true,false,https://drafts.csswg.org/css-cascade/#inherit-initial,W3C
css/types/hypot,,112,,,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#exponent-funcs,W3C
css/types/image,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-images/#image-values,W3C
css/types/image/cross-fade,,,,17,,10,,false,true,false,https://drafts.csswg.org/css-images-4/#cross-fade-function,W3C
css/types/image/element,,57,,,,,,true,true,false,https://drafts.csswg.org/css-images-4/#element-notation,W3C
css/types/image/gradient,,3.6,,26,,7,,false,true,false,https://drafts.csswg.org/css-images-4/#gradients,W3C
css/types/image/gradient/conic-gradient,,83,,69,,12.1,,false,true,false,https://drafts.csswg.org/css-images-4/#conic-gradients,W3C
css/types/image/gradient/conic-gradient/doubleposition,,83,,72,,12.1,,false,true,false,,NONE
css/types/image/gradient/conic-gradient/hue_interpolation_method,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/conic-gradient/interpolation_color_space,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/linear-gradient,,16,,26,,7,,false,true,false,https://drafts.csswg.org/css-images-4/#linear-gradients,W3C
css/types/image/gradient/linear-gradient/doubleposition,,64,,71,,12.1,,false,true,false,,NONE
css/types/image/gradient/linear-gradient/hue_interpolation_method,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/linear-gradient/interpolation_color_space,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/linear-gradient/interpolation_hints,,36,,40,,7,,false,true,false,,NONE
css/types/image/gradient/linear-gradient/to,,10,,26,,7,,false,true,false,,NONE
css/types/image/gradient/linear-gradient/unitless_0_angle,,55,,26,,7,,false,true,false,,NONE
css/types/image/gradient/radial-gradient,,16,,26,,7,,false,true,false,https://drafts.csswg.org/css-images/#radial-gradients,W3C
css/types/image/gradient/radial-gradient/at,,16,,26,,7,,false,true,false,,NONE
css/types/image/gradient/radial-gradient/doubleposition,,64,,71,,12.1,,false,true,false,,NONE
css/types/image/gradient/radial-gradient/hue_interpolation_method,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/radial-gradient/interpolation_color_space,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/radial-gradient/interpolation_hints,,36,,40,,7,,false,true,false,,NONE
css/types/image/gradient/repeating-conic-gradient,,83,,69,,12.1,,false,true,false,https://drafts.csswg.org/css-images-4/#repeating-gradients,W3C
css/types/image/gradient/repeating-conic-gradient/hue_interpolation_method,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/repeating-conic-gradient/interpolation_color_space,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/repeating-linear-gradient,,16,,26,,7,,false,true,false,https://drafts.csswg.org/css-images/#repeating-gradients,W3C
css/types/image/gradient/repeating-linear-gradient/doubleposition,,64,,71,,12.1,,false,true,false,,NONE
css/types/image/gradient/repeating-linear-gradient/hue_interpolation_method,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/repeating-linear-gradient/interpolation_color_space,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/repeating-linear-gradient/interpolation_hints,,36,,40,,7,,false,true,false,,NONE
css/types/image/gradient/repeating-linear-gradient/to,,10,,26,,7,,false,true,false,,NONE
css/types/image/gradient/repeating-linear-gradient/unitless_0_angle,,55,,26,,7,,false,true,false,,NONE
css/types/image/gradient/repeating-radial-gradient,,16,,26,,7,,false,true,false,https://drafts.csswg.org/css-images/#repeating-gradients,W3C
css/types/image/gradient/repeating-radial-gradient/at,,16,,26,,,,false,true,false,,NONE
css/types/image/gradient/repeating-radial-gradient/doubleposition,,64,,71,,12.1,,false,true,false,,NONE
css/types/image/gradient/repeating-radial-gradient/hue_interpolation_method,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/repeating-radial-gradient/interpolation_color_space,,,,111,,16.2,,false,true,false,,NONE
css/types/image/gradient/repeating-radial-gradient/interpolation_hints,,36,,40,,7,,false,true,false,,NONE
css/types/image/image,,,,,,,,false,true,false,https://drafts.csswg.org/css-images-4/#image-notation,W3C
css/types/image/image-set,,88,,113,,6,,false,true,false,https://drafts.csswg.org/css-images-4/#image-set-notation,W3C
css/types/image/paint,,,,65,,,,false,true,false,https://drafts.css-houdini.org/css-paint-api/#paint-notation,W3C
css/types/image/paint/additional_parameters,,,,,,,,false,true,false,,NONE
css/types/integer,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#integers,W3C
css/types/length,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#lengths,W3C
css/types/length/Q,,49,,63,,,,false,true,false,,NONE
css/types/length/cap,,97,,,,,,true,true,false,,NONE
css/types/length/ch,,1,,27,,7,,false,true,false,,NONE
css/types/length/container_query_length_units,,110,,105,,16,,false,true,false,,NONE
css/types/length/ex,,1,,1,,1,,false,true,false,,NONE
css/types/length/ic,,97,,106,,15.4,,false,true,false,,NONE
css/types/length/lh,,,,109,,16.4,,false,true,false,https://www.w3.org/TR/css-values-4/#lh,W3C
css/types/length/rem,,3.6,,4,,5,,false,true,false,,NONE
css/types/length/rlh,,,,,,16.4,,false,true,false,https://www.w3.org/TR/css-values-4/#rlh,W3C
css/types/length/vb,,101,,108,,15.4,,false,true,false,,NONE
css/types/length/vh,,19,,20,,6,,false,true,false,,NONE
css/types/length/vi,,101,,108,,15.4,,false,true,false,,NONE
css/types/length/viewport_percentage_units_dynamic,,101,,108,,15.4,,false,true,false,,NONE
css/types/length/viewport_percentage_units_large,,101,,108,,15.4,,false,true,false,,NONE
css/types/length/viewport_percentage_units_small,,101,,108,,15.4,,false,true,false,,NONE
css/types/length/vmax,,19,,26,,7,,false,true,false,,NONE
css/types/length/vmin,,19,,26,,7,,false,true,false,,NONE
css/types/length/vw,,19,,20,,6,,false,true,false,,NONE
css/types/length-percentage,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#mixed-percentages,W3C
css/types/length-percentage/Q,,49,,63,,,,false,true,false,,NONE
css/types/length-percentage/cap,,97,,,,,,true,true,false,,NONE
css/types/length-percentage/ch,,1,,27,,7,,false,true,false,,NONE
css/types/length-percentage/ex,,1,,1,,1,,false,true,false,,NONE
css/types/length-percentage/ic,,97,,,,,,true,true,false,,NONE
css/types/length-percentage/lh,,,,,,16.4,,false,true,false,,NONE
css/types/length-percentage/mozmm,,4,,,,,,false,false,false,,NONE
css/types/length-percentage/rem,,3.6,,4,,5,,false,true,false,,NONE
css/types/length-percentage/rlh,,,,,,16.4,,false,true,false,,NONE
css/types/length-percentage/vb,,,,,,,,false,true,false,,NONE
css/types/length-percentage/vh,,19,,20,,6,,false,true,false,,NONE
css/types/length-percentage/vi,,,,,,,,false,true,false,,NONE
css/types/length-percentage/vmax,,19,,26,,7,,false,true,false,,NONE
css/types/length-percentage/vmin,,19,,26,,7,,false,true,false,,NONE
css/types/length-percentage/vw,,19,,20,,6,,false,true,false,,NONE
css/types/log,,112,,,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#exponent-funcs,W3C
css/types/max,,75,,79,,11.1,,false,true,false,https://drafts.csswg.org/css-values/#calc-notation,W3C
css/types/min,,75,,79,,11.1,,false,true,false,https://drafts.csswg.org/css-values/#calc-notation,W3C
css/types/mod,,109,"[{""name"":""layout.css.mod-rem.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,15.4,,true,true,false,https://drafts.csswg.org/css-values/#funcdef-mod,W3C
css/types/number,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#numbers,W3C
css/types/number/scientific_notation,,29,,43,,10.1,,false,true,false,,NONE
css/types/percentage,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#percentages,W3C
css/types/position,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#position,W3C
css/types/position/four_value_syntax,,13,,25,,7,,false,true,false,,NONE
css/types/position/keyword_value_syntax,,1,,1,,1,,false,true,false,,NONE
css/types/pow,,112,,,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#exponent-funcs,W3C
css/types/ratio,,3.5,,3,,5,,false,true,false,https://drafts.csswg.org/mediaqueries/#values,W3C
css/types/ratio/number_value,,70,"[{""name"":""layout.css.aspect-ratio-number.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,,,true,true,false,,NONE
css/types/ray,,72,"[{""name"":""layout.css.motion-path-ray.enabled"",""type"":""preference"",""value_to_set"":""true""}]",64,"[{""name"":""#enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""Enabled""}]",preview,,true,true,false,https://drafts.fxtf.org/motion/#ray-function,W3C
css/types/ray/size-support,,112,"[{""name"":""layout.css.motion-path-ray.enabled"",""type"":""preference"",""value_to_set"":""true""}]",64,"[{""name"":""#enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""Enabled""}]",preview,,false,true,false,,NONE
css/types/rem,,109,"[{""name"":""layout.css.mod-rem.enabled"",""type"":""preference"",""value_to_set"":""true""}]",,,15.4,,true,true,false,https://drafts.csswg.org/css-values/#funcdef-rem,W3C
css/types/resolution,,8,,29,,,,false,true,false,https://drafts.csswg.org/css-values/#resolution,W3C
css/types/resolution/dpcm,,8,,29,,,,false,true,false,,NONE
css/types/resolution/dpi,,8,,29,,,,false,true,false,,NONE
css/types/resolution/dppx,,16,,29,,,,false,true,false,,NONE
css/types/resolution/x,,62,,68,,,,false,true,false,,NONE
css/types/round,,preview,,,,15.4,,true,true,false,https://drafts.csswg.org/css-values/#funcdef-round,W3C
css/types/shape,,1,,1,,1.3,,false,true,true,https://drafts.csswg.org/css2/#value-def-shape,W3C
css/types/shape/rect,,1,,1,,1.3,,false,true,true,,NONE
css/types/sign,,,,,,15.4,,true,true,false,https://drafts.csswg.org/css-values/#sign-funcs,W3C
css/types/sin,,108,,111,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#trig-funcs,W3C
css/types/sqrt,,112,,,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#exponent-funcs,W3C
css/types/string,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#strings,W3C
css/types/string/unicode_escaped_characters,,1,,1,,1,,false,true,false,,NONE
css/types/tan,,108,,111,,15.4,,false,true,false,https://drafts.csswg.org/css-values/#trig-funcs,W3C
css/types/time,,4,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-values/#time,W3C
css/types/time-percentage,,4,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-values/#mixed-percentages,W3C
css/types/transform-function,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#transform-functions,W3C
css/types/transform-function/matrix,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-matrix,W3C
css/types/transform-function/matrix3d,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-matrix3d,W3C
css/types/transform-function/perspective,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-perspective,W3C
css/types/transform-function/rotate,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-rotate,W3C
css/types/transform-function/rotate3d,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-rotate3d,W3C
css/types/transform-function/rotateX,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-rotatex,W3C
css/types/transform-function/rotateY,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-rotatey,W3C
css/types/transform-function/rotateZ,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-rotatez,W3C
css/types/transform-function/scale,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-scale,W3C
css/types/transform-function/scale3d,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-scale3d,W3C
css/types/transform-function/scaleX,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-scalex,W3C
css/types/transform-function/scaleY,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-scaley,W3C
css/types/transform-function/scaleZ,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-scalez,W3C
css/types/transform-function/skew,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-skew,W3C
css/types/transform-function/skewX,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-skewx,W3C
css/types/transform-function/skewY,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-skewy,W3C
css/types/transform-function/translate,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-translate,W3C
css/types/transform-function/translate3d,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-translate3d,W3C
css/types/transform-function/translateX,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-translatex,W3C
css/types/transform-function/translateY,,3.5,,1,,3.1,,false,true,false,https://drafts.csswg.org/css-transforms/#funcdef-transform-translatey,W3C
css/types/transform-function/translateZ,,10,,12,,4,,false,true,false,https://drafts.csswg.org/css-transforms-2/#funcdef-translatez,W3C
css/types/url,,1,,1,,1,,false,true,false,https://drafts.csswg.org/css-values/#urls,W3C
html/elements/a,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-a-element,WHATWG
html/elements/a/charset,,1,,1,,1,,false,true,true,,NONE
html/elements/a/coords,,1,,,,,,false,true,true,,NONE
html/elements/a/download,,20,,14,,10.1,,false,true,false,,NONE
html/elements/a/href,,1,,1,,1,,false,true,false,,NONE
html/elements/a/href/href_top,,10,,1,,≤4,,false,true,false,,NONE
html/elements/a/hreflang,,1,,1,,1,,false,true,false,,NONE
html/elements/a/implicit_noopener,,79,,88,,12.1,,false,true,false,,NONE
html/elements/a/name,,1,,1,,1,,false,true,true,,NONE
html/elements/a/ping,,1,"[{""name"":""browser.send_pings"",""type"":""preference"",""value_to_set"":""true""}]",12,,6,,false,true,false,,NONE
html/elements/a/referrerpolicy,,50,,51,,14,,false,true,false,,NONE
html/elements/a/rel,,1,,1,,1,,false,true,false,,NONE
html/elements/a/rel/noopener,,52,,49,,10.1,,false,true,false,https://html.spec.whatwg.org/multipage/links.html#link-type-noopener,WHATWG
html/elements/a/rel/noreferrer,,33,,16,,5,,false,true,false,https://html.spec.whatwg.org/multipage/links.html#link-type-noreferrer,WHATWG
html/elements/a/rev,,1,,1,,1,,false,true,true,,NONE
html/elements/a/shape,,1,,,,,,false,true,true,,NONE
html/elements/a/target,,1,,1,,1,,false,true,false,,NONE
html/elements/a/text_fragments,,,,80,,16.1,,false,true,false,,NONE
html/elements/a/type,,1,,1,,1,,false,true,false,,NONE
html/elements/abbr,,1,,2,,4,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-abbr-element,WHATWG
html/elements/acronym,,1,,1,,1,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#acronym,WHATWG
html/elements/address,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/sections.html#the-address-element,WHATWG
html/elements/area,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/image-maps.html#the-area-element,WHATWG
html/elements/area/accesskey,,1,,1,,≤4,,false,true,true,,NONE
html/elements/area/alt,,1,,1,,1,,false,true,false,,NONE
html/elements/area/coords,,1,,1,,1,,false,true,false,,NONE
html/elements/area/download,,20,,54,,10.1,,false,true,false,,NONE
html/elements/area/href,,1,,1,,1,,false,true,false,,NONE
html/elements/area/hreflang,,1,,1,,≤4,,false,true,true,,NONE
html/elements/area/implicit_noopener,,79,,88,,12.1,,false,true,false,,NONE
html/elements/area/name,,1,,true,,true,,false,true,true,,NONE
html/elements/area/nohref,,1,,1,,1,,false,true,true,,NONE
html/elements/area/ping,,1,"[{""name"":""browser.send_pings"",""type"":""preference"",""value_to_set"":""true""}]",12,,6,,false,true,false,,NONE
html/elements/area/referrerpolicy,,50,,51,,11.1,,false,true,false,,NONE
html/elements/area/rel,,30,,16,,5,,false,true,false,,NONE
html/elements/area/rel/noopener,,52,,49,,10.1,,false,true,false,https://html.spec.whatwg.org/multipage/links.html#link-type-noopener,WHATWG
html/elements/area/rel/noreferrer,,33,,16,,5,,false,true,false,https://html.spec.whatwg.org/multipage/links.html#link-type-noreferrer,WHATWG
html/elements/area/shape,,1,,1,,1,,false,true,false,,NONE
html/elements/area/tabindex,,1,,1,,3.1,,false,true,true,,NONE
html/elements/area/target,,1,,1,,1,,false,true,false,,NONE
html/elements/area/type,,1,,1,,≤4,,false,true,true,,NONE
html/elements/article,,4,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/sections.html#the-article-element,WHATWG
html/elements/aside,,4,,5,,5,,false,true,false,https://html.spec.whatwg.org/multipage/sections.html#the-aside-element,WHATWG
html/elements/audio,,3.5,,3,,3.1,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#the-audio-element,WHATWG
html/elements/audio/autoplay,,3.5,,3,,3.1,,false,true,false,,NONE
html/elements/audio/controls,,3.5,,3,,3.1,,false,true,false,,NONE
html/elements/audio/loop,,11,,3,,3.1,,false,true,false,,NONE
html/elements/audio/muted,,11,,15,,6,,false,true,false,,NONE
html/elements/audio/preload,,4,,3,,3.1,,false,true,false,,NONE
html/elements/audio/src,,3.5,,3,,3.1,,false,true,false,,NONE
html/elements/b,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-b-element,WHATWG
html/elements/base,,1,,1,,3,,false,true,false,https://html.spec.whatwg.org/multipage/semantics.html#the-base-element,WHATWG
html/elements/base/href,,1,,1,,3,,false,true,false,,NONE
html/elements/base/href/relative_url,,4,,true,,true,,false,true,false,,NONE
html/elements/base/target,,1,,1,,3,,false,true,false,,NONE
html/elements/bdi,,10,,16,,6,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-bdi-element,WHATWG
html/elements/bdo,,10,,≤15,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-bdo-element,WHATWG
html/elements/big,,1,,1,,≤4,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#big,WHATWG
html/elements/blockquote,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/grouping-content.html#the-blockquote-element,WHATWG
html/elements/blockquote/cite,,1,,1,,≤4,,false,true,false,,NONE
html/elements/body,,1,,1,,1,,false,true,false,https://html.spec.whatwg.org/multipage/sections.html#the-body-element,WHATWG
html/elements/body/alink,,1,,1,,≤4,,false,true,true,,NONE
html/elements/body/background,,1,,1,,≤4,,false,true,true,,NONE
html/elements/body/bgcolor,,1,,1,,≤4,,false,true,true,,NONE
html/elements/body/bottommargin,,35,,1,,≤4,,false,true,true,,NONE
html/elements/body/leftmargin,,35,,1,,≤4,,false,true,true,,NONE
html/elements/body/link,,1,,1,,≤4,,false,true,true,,NONE
html/elements/body/rightmargin,,35,,1,,≤4,,false,true,true,,NONE
html/elements/body/text,,1,,1,,≤4,,false,true,true,,NONE
html/elements/body/topmargin,,35,,1,,≤4,,false,true,true,,NONE
html/elements/body/vlink,,1,,1,,≤4,,false,true,true,,NONE
html/elements/br,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-br-element,WHATWG
html/elements/br/clear,,1,,1,,≤4,,false,true,true,,NONE
html/elements/button,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/form-elements.html#the-button-element,WHATWG
html/elements/button/autocomplete,,4,,,,,,false,false,false,,NONE
html/elements/button/disabled,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#attr-fe-disabled,WHATWG
html/elements/button/form,,4,,9,,5.1,,false,true,false,,NONE
html/elements/button/formaction,,4,,9,,5.1,,false,true,false,,NONE
html/elements/button/formenctype,,4,,9,,5.1,,false,true,false,,NONE
html/elements/button/formmethod,,4,,9,,5.1,,false,true,false,,NONE
html/elements/button/formnovalidate,,4,,9,,5.1,,false,true,false,,NONE
html/elements/button/formtarget,,4,,9,,5.1,,false,true,false,,NONE
html/elements/button/name,,1,,1,,≤4,,false,true,false,,NONE
html/elements/button/type,,1,,1,,≤4,,false,true,false,,NONE
html/elements/button/value,,1,,1,,≤4,,false,true,false,,NONE
html/elements/canvas,,1.5,,1,,2,,false,true,false,https://html.spec.whatwg.org/multipage/canvas.html#the-canvas-element,WHATWG
html/elements/canvas/height,,1.5,,1,,2,,false,true,false,,NONE
html/elements/canvas/moz-opaque,,3.5,,,,,,false,false,true,,NONE
html/elements/canvas/width,,1.5,,1,,2,,false,true,false,,NONE
html/elements/caption,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/tables.html#the-caption-element,WHATWG
html/elements/caption/align,,1,,1,,≤4,,false,true,true,,NONE
html/elements/center,,1,,1,,≤4,,false,true,true,https://html.spec.whatwg.org/multipage/obsolete.html#center,WHATWG
html/elements/cite,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-cite-element,WHATWG
html/elements/code,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-code-element,WHATWG
html/elements/col,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/tables.html#the-col-element,WHATWG
html/elements/col/align,,,,1,,3,,false,true,true,,NONE
html/elements/col/bgcolor,,1,,1,,1,,false,true,true,,NONE
html/elements/col/char,,,,1,,3,,false,true,true,,NONE
html/elements/col/charoff,,,,1,,3,,false,true,true,,NONE
html/elements/col/span,,1,,1,,≤4,,false,true,false,,NONE
html/elements/col/valign,,,,1,,3,,false,true,true,,NONE
html/elements/col/width,,1,,1,,≤4,,false,true,true,,NONE
html/elements/colgroup,,1,,1,,≤4,,false,true,false,https://html.spec.whatwg.org/multipage/tables.html#the-colgroup-element,WHATWG
html/elements/colgroup/align,,,,1,,3,,false,true,true,,NONE
html/elements/colgroup/bgcolor,,1,,1,,1,,false,true,true,,NONE
html/elements/colgroup/char,,,,1,,3,,false,true,true,,NONE
html/elements/colgroup/charoff,,,,1,,3,,false,true,true,,NONE
html/elements/colgroup/span,,1,,1,,≤4,,false,true,false,,NONE
html/elements/colgroup/valign,,,,1,,3,,false,true,true,,NONE
html/elements/colgroup/width,,1,,1,,≤4,,false,true,true,,NONE
html/elements/data,,22,,62,,10,,false,true,false,https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-data-element,WHATWG
